device_name,collection_date,collection_time,PM2.5,NTC,CT1,CT2,CT3,CT4,temp_max,state,timestamp
A1,2025-9-20,9:30:11,12,27.57,2.1,1.51,0.77,0.54,61.31,0,2025-09-20 09:30:11
A1,2025-9-20,9:30:12,12,27.6,2.17,1.41,0.86,0.48,61.65,0,2025-09-20 09:30:12
A1,2025-9-20,9:30:13,12,27.6,2.0,1.75,0.6,0.62,61.97,0,2025-09-20 09:30:13
A1,2025-9-20,9:30:14,13,27.7,2.69,1.45,0.66,0.75,62.23,0,2025-09-20 09:30:14
A1,2025-9-20,9:30:15,12,27.73,2.4,1.38,0.87,0.51,62.43,0,2025-09-20 09:30:15
A1,2025-9-20,9:30:16,12,27.8,2.11,1.75,0.56,0.64,62.64,0,2025-09-20 09:30:16
A1,2025-9-20,9:30:17,13,27.93,2.81,1.39,0.74,0.69,62.7,0,2025-09-20 09:30:17
A1,2025-9-20,9:30:18,12,28.0,2.2,1.48,0.86,0.51,62.8,0,2025-09-20 09:30:18
A1,2025-9-20,9:30:19,12,28.09,2.13,1.8,0.54,0.66,62.91,1,2025-09-20 09:30:19
A1,2025-9-20,9:30:20,12,28.1,2.77,1.35,0.75,0.64,62.93,1,2025-09-20 09:30:20
A1,2025-9-20,9:30:21,12,28.1,2.04,1.68,0.79,0.53,62.92,1,2025-09-20 09:30:21
A1,2025-9-20,9:30:22,12,28.27,2.36,1.88,0.57,0.73,62.94,1,2025-09-20 09:30:22
A1,2025-9-20,9:30:23,12,28.4,2.8,1.4,0.81,0.6,62.88,1,2025-09-20 09:30:23
A1,2025-9-20,9:30:24,12,28.48,2.02,1.73,0.69,0.56,62.88,1,2025-09-20 09:30:24
A1,2025-9-20,9:30:25,12,28.51,2.5,1.85,0.58,0.74,62.85,1,2025-09-20 09:30:25
A1,2025-9-20,9:30:26,13,28.6,2.62,1.46,0.87,0.53,62.76,1,2025-09-20 09:30:26
A1,2025-9-20,9:30:27,12,28.68,2.0,1.95,0.66,0.56,62.77,1,2025-09-20 09:30:27
A1,2025-9-20,9:30:28,12,28.8,2.42,1.81,0.62,0.72,62.83,1,2025-09-20 09:30:28
A1,2025-9-20,9:30:29,12,28.87,2.51,1.61,0.82,0.51,62.83,1,2025-09-20 09:30:29
A1,2025-9-20,9:30:30,13,28.9,2.0,2.11,0.6,0.63,62.79,1,2025-09-20 09:30:30
A1,2025-9-20,9:30:31,12,29.1,2.66,1.79,0.66,0.75,62.72,1,2025-09-20 09:30:31
A1,2025-9-20,9:30:32,12,29.12,2.44,1.75,0.86,0.5,62.77,1,2025-09-20 09:30:32
A1,2025-9-20,9:30:33,11,29.3,2.1,2.22,0.57,0.65,62.73,1,2025-09-20 09:30:33
A1,2025-9-20,9:30:34,12,29.42,2.76,1.74,0.68,0.68,62.8,1,2025-09-20 09:30:34
A1,2025-9-20,9:30:35,12,29.5,2.13,1.91,0.83,0.55,62.82,1,2025-09-20 09:30:35
A1,2025-9-20,9:30:36,12,29.7,2.23,2.22,0.53,0.66,62.88,1,2025-09-20 09:30:36
A1,2025-9-20,9:30:37,13,29.71,2.81,1.74,0.78,0.64,62.98,1,2025-09-20 09:30:37
A1,2025-9-20,9:30:38,13,29.8,2.08,2.06,0.79,0.51,62.97,1,2025-09-20 09:30:38
A1,2025-9-20,9:30:39,13,29.95,2.28,2.34,0.57,0.69,62.96,1,2025-09-20 09:30:39
A1,2025-9-20,9:30:40,12,30.1,2.25,2.04,0.86,0.45,63.03,1,2025-09-20 09:30:40
A1,2025-9-20,9:30:41,12,30.36,2.02,2.39,0.61,0.6,63.13,1,2025-09-20 09:30:41
A1,2025-9-20,9:30:42,12,30.42,2.54,2.16,0.66,0.73,63.1,1,2025-09-20 09:30:42
A1,2025-9-20,9:30:43,11,30.6,2.4,2.12,0.86,0.49,63.06,1,2025-09-20 09:30:43
A1,2025-9-20,9:30:44,11,30.69,2.07,2.56,0.6,0.64,63.04,1,2025-09-20 09:30:44
A1,2025-9-20,9:30:45,12,30.8,2.71,2.16,0.66,0.7,63.03,1,2025-09-20 09:30:45
A1,2025-9-20,9:30:46,12,30.93,2.24,2.29,0.88,0.51,63.04,1,2025-09-20 09:30:46
A1,2025-9-20,9:30:47,12,31.0,2.2,2.67,0.55,0.68,63.19,1,2025-09-20 09:30:47
A1,2025-9-20,9:30:48,11,31.3,2.81,2.27,0.76,0.64,63.34,1,2025-09-20 09:30:48
A1,2025-9-20,9:30:49,12,31.37,2.07,2.5,0.78,0.53,63.97,1,2025-09-20 09:30:49
A1,2025-9-20,9:30:50,12,31.5,2.33,2.84,0.52,0.69,65.08,1,2025-09-20 09:30:50
A1,2025-9-20,9:30:51,12,31.67,2.82,2.37,0.82,0.64,65.8,1,2025-09-20 09:30:51
A1,2025-9-20,9:30:52,12,31.8,2.02,2.76,0.74,0.54,66.25,1,2025-09-20 09:30:52
A1,2025-9-20,9:30:53,12,31.98,2.38,2.82,0.59,0.72,66.5,1,2025-09-20 09:30:53
A1,2025-9-20,9:30:54,12,32.02,2.78,2.53,0.87,0.56,66.46,1,2025-09-20 09:30:54
A1,2025-9-20,9:30:55,13,32.2,2.01,3.06,0.69,0.55,66.57,1,2025-09-20 09:30:55
A1,2025-9-20,9:30:56,12,32.33,2.5,2.98,0.63,0.73,66.6,1,2025-09-20 09:30:56
A1,2025-9-20,9:30:57,12,32.5,2.51,2.83,0.83,0.51,66.76,1,2025-09-20 09:30:57
A1,2025-9-20,9:30:58,12,32.76,1.95,3.35,0.59,0.6,66.78,1,2025-09-20 09:30:58
A1,2025-9-20,9:30:59,12,32.82,2.58,3.06,0.64,0.72,66.84,1,2025-09-20 09:30:59
A1,2025-9-20,9:31:00,12,33.0,2.41,3.1,0.84,0.52,66.87,1,2025-09-20 09:31:00
A1,2025-9-20,9:31:01,12,33.07,2.07,3.6,0.54,0.64,66.89,1,2025-09-20 09:31:01
A1,2025-9-20,9:31:02,12,33.2,2.81,3.22,0.7,0.67,67.01,1,2025-09-20 09:31:02
A1,2025-9-20,9:31:03,12,33.45,2.22,3.41,0.87,0.51,67.01,1,2025-09-20 09:31:03
A1,2025-9-20,9:31:04,11,33.6,2.21,3.8,0.53,0.68,67.08,1,2025-09-20 09:31:04
A1,2025-9-20,9:31:05,12,33.78,2.8,3.4,0.76,0.64,67.26,1,2025-09-20 09:31:05
A1,2025-9-20,9:31:06,12,33.84,2.14,3.76,0.79,0.53,67.17,1,2025-09-20 09:31:06
A1,2025-9-20,9:31:07,12,34.0,2.28,4.11,0.55,0.7,67.07,1,2025-09-20 09:31:07
A1,2025-9-20,9:31:08,12,34.09,2.73,3.66,0.82,0.61,67.06,1,2025-09-20 09:31:08
A1,2025-9-20,9:31:09,12,34.2,2.03,4.16,0.76,0.54,67.06,1,2025-09-20 09:31:09
A1,2025-9-20,9:31:10,14,34.38,2.2,4.44,0.56,0.69,67.02,1,2025-09-20 09:31:10
A1,2025-9-20,9:31:11,12,34.6,2.1,4.19,0.86,0.48,66.97,1,2025-09-20 09:31:11
A1,2025-9-20,9:31:12,12,34.8,2.04,4.56,0.59,0.64,66.8,1,2025-09-20 09:31:12
A1,2025-9-20,9:31:13,12,34.9,2.72,4.25,0.67,0.68,66.71,1,2025-09-20 09:31:13
A1,2025-9-20,9:31:14,11,35.1,2.22,4.51,0.87,0.52,66.69,1,2025-09-20 09:31:14
A1,2025-9-20,9:31:15,12,35.33,2.23,4.89,0.54,0.68,66.65,1,2025-09-20 09:31:15
A1,2025-9-20,9:31:16,12,35.4,2.76,4.53,0.78,0.62,66.57,1,2025-09-20 09:31:16
A1,2025-9-20,9:31:17,11,35.6,2.12,4.88,0.79,0.52,66.52,1,2025-09-20 09:31:17
A1,2025-9-20,9:31:18,12,35.77,2.26,5.23,0.58,0.68,66.57,1,2025-09-20 09:31:18
A1,2025-9-20,9:31:19,12,36.1,2.68,4.96,0.8,0.61,66.53,1,2025-09-20 09:31:19
A1,2025-9-20,9:31:20,12,36.29,1.96,5.46,0.74,0.54,66.36,1,2025-09-20 09:31:20
A1,2025-9-20,9:31:21,12,36.4,2.36,5.66,0.54,0.72,66.21,1,2025-09-20 09:31:21
A1,2025-9-20,9:31:22,12,36.76,2.71,5.45,0.8,0.56,66.16,1,2025-09-20 09:31:22
A1,2025-9-20,9:31:23,12,36.87,2.0,6.02,0.65,0.59,66.1,1,2025-09-20 09:31:23
A1,2025-9-20,9:31:24,12,37.1,2.54,6.07,0.61,0.7,65.97,1,2025-09-20 09:31:24
A1,2025-9-20,9:31:25,12,37.28,2.64,5.96,0.89,0.57,65.86,1,2025-09-20 09:31:25
A1,2025-9-20,9:31:26,12,37.5,1.99,6.61,0.58,0.59,65.77,2,2025-09-20 09:31:26
A1,2025-9-20,9:31:27,12,37.73,2.59,6.51,0.65,0.72,66.03,2,2025-09-20 09:31:27
A1,2025-9-20,9:31:28,12,37.84,2.44,6.7,0.85,0.51,66.56,2,2025-09-20 09:31:28
A1,2025-9-20,9:31:29,12,38.2,2.13,7.28,0.54,0.65,66.98,2,2025-09-20 09:31:29
A1,2025-9-20,9:31:30,13,38.35,2.78,7.05,0.7,0.68,67.16,2,2025-09-20 09:31:30
A1,2025-9-20,9:31:31,12,38.6,2.23,7.35,0.84,0.5,67.31,2,2025-09-20 09:31:31
A1,2025-9-20,9:31:32,12,38.87,2.24,7.93,0.56,0.67,67.51,2,2025-09-20 09:31:32
A1,2025-9-20,9:31:33,12,39.0,2.79,7.66,0.74,0.62,67.83,2,2025-09-20 09:31:33
A1,2025-9-20,9:31:34,12,39.4,2.0,8.2,0.8,0.5,68.06,2,2025-09-20 09:31:34
A1,2025-9-20,9:31:35,11,39.49,2.3,8.61,0.52,0.7,68.16,2,2025-09-20 09:31:35
A1,2025-9-20,9:31:36,12,39.8,2.78,8.48,0.81,0.6,68.28,2,2025-09-20 09:31:36
A1,2025-9-20,9:31:37,12,40.2,2.03,9.09,0.72,0.54,68.54,2,2025-09-20 09:31:37
A1,2025-9-20,9:31:38,12,40.4,2.36,9.45,0.59,0.72,68.61,2,2025-09-20 09:31:38
A1,2025-9-20,9:31:39,13,40.76,2.71,9.29,0.82,0.52,68.72,2,2025-09-20 09:31:39
A1,2025-9-20,9:31:40,12,40.87,2.0,10.14,0.68,0.56,68.87,2,2025-09-20 09:31:40
A1,2025-9-20,9:31:41,12,41.1,2.27,10.46,0.55,0.74,69.09,2,2025-09-20 09:31:41
A1,2025-9-20,9:31:42,12,41.31,2.1,10.24,0.79,0.51,69.29,2,2025-09-20 09:31:42
A1,2025-9-20,9:31:43,12,41.4,2.19,10.87,0.51,0.65,69.65,2,2025-09-20 09:31:43
A1,2025-9-20,9:31:44,12,41.71,2.7,10.66,0.74,0.64,69.74,2,2025-09-20 09:31:44
A1,2025-9-20,9:31:45,12,41.84,2.19,11.36,0.82,0.51,69.9,2,2025-09-20 09:31:45
A1,2025-9-20,9:31:46,13,42.2,2.28,11.95,0.53,0.71,70.28,2,2025-09-20 09:31:46
A1,2025-9-20,9:31:47,12,42.35,2.8,11.82,0.79,0.6,70.47,2,2025-09-20 09:31:47
A1,2025-9-20,9:31:48,12,42.6,2.06,12.52,0.76,0.54,70.58,2,2025-09-20 09:31:48
A1,2025-9-20,9:31:49,12,42.93,2.39,13.0,0.56,0.71,70.77,2,2025-09-20 09:31:49
A1,2025-9-20,9:31:50,12,43.1,2.69,13.12,0.84,0.54,71.09,2,2025-09-20 09:31:50
A1,2025-9-20,9:31:51,11,43.5,1.93,14.0,0.63,0.57,71.62,2,2025-09-20 09:31:51
A1,2025-9-20,9:31:52,12,43.62,2.55,14.3,0.59,0.73,72.05,2,2025-09-20 09:31:52
A1,2025-9-20,9:31:53,12,44.0,2.6,14.51,0.86,0.51,72.34,2,2025-09-20 09:31:53
A1,2025-9-20,9:31:54,12,44.17,2.0,15.5,0.58,0.6,72.47,2,2025-09-20 09:31:54
A1,2025-9-20,9:31:55,12,44.3,2.67,15.68,0.63,0.7,72.92,2,2025-09-20 09:31:55
A1,2025-9-20,9:31:56,11,44.7,2.34,16.19,0.88,0.48,73.58,2,2025-09-20 09:31:56
A1,2025-9-20,9:31:57,13,44.79,2.09,17.11,0.55,0.61,73.91,2,2025-09-20 09:31:57
A1,2025-9-20,9:31:58,11,45.1,2.67,17.25,0.66,0.66,74.41,2,2025-09-20 09:31:58
A1,2025-9-20,9:31:59,12,45.38,2.16,18.03,0.8,0.49,74.67,2,2025-09-20 09:31:59
A1,2025-9-20,9:32:00,12,45.6,2.16,18.94,0.5,0.66,74.71,2,2025-09-20 09:32:00
A1,2025-9-20,9:32:01,12,46.14,2.77,19.04,0.71,0.62,74.85,2,2025-09-20 09:32:01
A1,2025-9-20,9:32:02,13,46.37,2.14,20.01,0.8,0.47,75.0,2,2025-09-20 09:32:02
A1,2025-9-20,9:32:03,12,46.9,2.27,20.96,0.52,0.7,75.15,2,2025-09-20 09:32:03
A1,2025-9-20,9:32:04,12,47.12,2.74,21.24,0.78,0.59,75.46,2,2025-09-20 09:32:04
A1,2025-9-20,9:32:05,12,47.4,1.99,22.3,0.73,0.53,76.07,2,2025-09-20 09:32:05
A1,2025-9-20,9:32:06,11,47.67,2.31,23.09,0.52,0.7,76.66,2,2025-09-20 09:32:06
A1,2025-9-20,9:32:07,12,47.8,2.7,23.57,0.83,0.54,77.03,2,2025-09-20 09:32:07
A1,2025-9-20,9:32:08,13,48.3,2.03,24.84,0.62,0.59,77.4,2,2025-09-20 09:32:08
A1,2025-9-20,9:32:09,12,48.45,2.48,25.51,0.59,0.7,77.6,2,2025-09-20 09:32:09
A1,2025-9-20,9:32:10,12,48.9,2.57,26.18,0.84,0.51,77.91,2,2025-09-20 09:32:10
A1,2025-9-20,9:32:11,12,49.29,2.03,27.56,0.59,0.58,78.58,2,2025-09-20 09:32:11
A1,2025-9-20,9:32:12,12,49.6,2.45,28.18,0.53,0.72,79.19,2,2025-09-20 09:32:12
A1,2025-9-20,9:32:13,12,50.21,2.09,28.49,0.8,0.47,79.73,2,2025-09-20 09:32:13
A1,2025-9-20,9:32:14,12,50.48,2.21,29.69,0.5,0.66,80.16,2,2025-09-20 09:32:14
A1,2025-9-20,9:32:15,12,51.1,2.76,30.25,0.77,0.59,80.34,2,2025-09-20 09:32:15
A1,2025-9-20,9:32:16,13,51.41,2.03,31.73,0.74,0.49,80.58,2,2025-09-20 09:32:16
A1,2025-9-20,9:32:17,11,51.8,2.36,32.98,0.55,0.69,80.91,2,2025-09-20 09:32:17
A1,2025-9-20,9:32:18,13,52.34,2.7,33.77,0.82,0.53,81.28,2,2025-09-20 09:32:18
A1,2025-9-20,9:32:19,11,52.6,1.99,35.33,0.66,0.53,81.56,2,2025-09-20 09:32:19
A1,2025-9-20,9:32:20,12,53.3,2.44,36.5,0.58,0.69,81.9,2,2025-09-20 09:32:20
A1,2025-9-20,9:32:21,12,53.66,2.61,37.54,0.81,0.48,82.24,2,2025-09-20 09:32:21
A1,2025-9-20,9:32:22,13,54.1,1.99,39.34,0.55,0.57,82.58,2,2025-09-20 09:32:22
A1,2025-9-20,9:32:23,12,54.7,2.6,40.46,0.58,0.68,82.88,2,2025-09-20 09:32:23
A1,2025-9-20,9:32:24,12,54.9,2.43,41.71,0.83,0.47,83.32,2,2025-09-20 09:32:24
A1,2025-9-20,9:32:25,12,55.6,2.06,43.69,0.56,0.55,84.05,2,2025-09-20 09:32:25
A1,2025-9-20,9:32:26,11,55.87,2.59,44.87,0.66,0.65,84.37,2,2025-09-20 09:32:26
A1,2025-9-20,9:32:27,12,56.4,2.26,46.53,0.8,0.44,84.62,2,2025-09-20 09:32:27
A1,2025-9-20,9:32:28,13,56.84,2.07,48.54,0.52,0.6,85.0,2,2025-09-20 09:32:28
A1,2025-9-20,9:32:29,12,57.2,2.79,49.86,0.68,0.63,85.24,2,2025-09-20 09:32:29
A1,2025-9-20,9:32:30,12,57.82,2.11,51.84,0.74,0.46,85.69,2,2025-09-20 09:32:30
A1,2025-9-20,9:32:31,13,58.08,2.27,54.05,0.49,0.63,85.93,2,2025-09-20 09:32:31
A1,2025-9-20,9:32:32,12,58.7,2.88,55.43,0.76,0.59,86.37,2,2025-09-20 09:32:32
A1,2025-9-20,9:32:33,12,59.14,2.07,57.71,0.72,0.5,86.56,2,2025-09-20 09:32:33
A1,2025-9-20,9:32:34,12,59.7,2.32,59.95,0.49,0.65,86.94,3,2025-09-20 09:32:34
A1,2025-9-20,9:32:35,11,60.48,2.73,61.76,0.76,0.49,87.93,3,2025-09-20 09:32:35
A1,2025-9-20,9:32:36,12,60.7,1.98,64.28,0.62,0.52,88.34,3,2025-09-20 09:32:36
A1,2025-9-20,9:32:37,12,61.6,2.48,66.57,0.52,0.65,88.79,3,2025-09-20 09:32:37
A1,2025-9-20,9:32:38,12,61.96,2.67,68.69,0.8,0.47,89.66,3,2025-09-20 09:32:38
A1,2025-9-20,9:32:39,12,62.4,2.02,71.68,0.57,0.54,90.66,3,2025-09-20 09:32:39
A1,2025-9-20,9:32:40,12,63.08,2.59,73.96,0.53,0.67,92.28,3,2025-09-20 09:32:40
A1,2025-9-20,9:32:41,12,63.3,2.5,76.4,0.78,0.45,93.78,3,2025-09-20 09:32:41
A1,2025-9-20,9:32:42,12,64.2,2.02,79.48,0.53,0.52,95.0,3,2025-09-20 09:32:42
A1,2025-9-20,9:32:43,12,65.2,2.88,80.94,0.73,0.47,96.45,3,2025-09-20 09:32:43
A1,2025-9-20,9:32:44,12,65.2,2.11,83.45,0.71,0.47,97.9,3,2025-09-20 09:32:44
A1,2025-9-20,9:32:45,13,65.7,2.25,86.62,0.49,0.62,99.4,3,2025-09-20 09:32:45
A1,2025-9-20,9:32:46,12,66.0,2.74,89.16,0.67,0.5,99.91,3,2025-09-20 09:32:46
A1,2025-9-20,9:32:47,12,66.98,2.04,92.88,0.68,0.47,100.64,3,2025-09-20 09:32:47
A1,2025-9-20,9:32:48,11,67.28,2.46,96.38,0.48,0.63,101.06,3,2025-09-20 09:32:48
A1,2025-9-20,9:32:49,12,67.9,2.75,99.35,0.76,0.48,101.52,3,2025-09-20 09:32:49
A1,2025-9-20,9:32:50,12,68.34,2.01,103.27,0.6,0.47,101.8,3,2025-09-20 09:32:50
A1,2025-9-20,9:32:51,12,68.9,2.47,107.02,0.48,0.61,102.01,3,2025-09-20 09:32:51
A1,2025-9-20,9:32:52,12,69.63,2.53,110.81,0.75,0.42,102.32,3,2025-09-20 09:32:52
A1,2025-9-20,9:32:53,12,70.0,1.99,115.17,0.51,0.5,102.48,3,2025-09-20 09:32:53
A1,2025-9-20,9:32:54,12,71.0,2.63,118.99,0.52,0.62,102.65,3,2025-09-20 09:32:54
A1,2025-9-20,9:32:55,12,71.33,2.5,123.28,0.76,0.4,102.85,3,2025-09-20 09:32:55
A1,2025-9-20,9:32:56,12,72.0,2.04,128.39,0.48,0.5,103.22,3,2025-09-20 09:32:56
A1,2025-9-20,9:32:57,12,72.87,2.74,132.72,0.55,0.55,103.3,3,2025-09-20 09:32:57
A1,2025-9-20,9:32:58,11,73.3,2.29,137.51,0.76,0.36,103.4,3,2025-09-20 09:32:58
A1,2025-9-20,9:32:59,12,74.28,2.19,142.77,0.4,0.51,103.5,3,2025-09-20 09:32:59
A1,2025-9-20,9:33:00,12,74.67,2.73,147.58,0.59,0.51,103.89,3,2025-09-20 09:33:00
A1,2025-9-20,9:33:01,12,75.6,2.08,153.34,0.67,0.36,104.03,3,2025-09-20 09:33:01
A1,2025-9-20,9:33:02,12,76.15,2.25,159.08,0.38,0.52,104.19,3,2025-09-20 09:33:02
A1,2025-9-20,9:33:03,12,76.7,2.72,162.93,0.72,0.71,104.36,3,2025-09-20 09:33:03
A1,2025-9-20,9:39:54,13,27.3,2.7,1.1,0.69,0.56,42.51,0,2025-09-20 09:39:54
A1,2025-9-20,9:39:55,12,27.22,2.59,1.22,0.81,0.53,42.51,0,2025-09-20 09:39:55
A1,2025-9-20,9:39:56,12,27.21,2.49,1.42,0.96,0.52,42.48,0,2025-09-20 09:39:56
A1,2025-9-20,9:39:57,12,27.3,2.07,1.84,0.67,0.65,42.42,0,2025-09-20 09:39:57
A1,2025-9-20,9:39:58,12,27.21,2.79,1.51,0.72,0.72,42.37,0,2025-09-20 09:39:58
A1,2025-9-20,9:39:59,12,27.1,2.32,1.54,0.9,0.53,42.38,0,2025-09-20 09:39:59
A1,2025-9-20,9:40:00,12,27.18,2.19,1.92,0.56,0.7,42.35,0,2025-09-20 09:40:00
A1,2025-9-20,9:40:01,13,27.2,2.86,1.46,0.8,0.69,42.33,0,2025-09-20 09:40:01
A1,2025-9-20,9:40:02,12,27.1,2.21,1.62,0.9,0.56,42.34,0,2025-09-20 09:40:02
A1,2025-9-20,9:40:03,12,27.1,2.29,1.86,0.57,0.73,42.33,0,2025-09-20 09:40:03
A1,2025-9-20,9:40:04,12,27.1,2.92,1.34,0.84,0.65,42.32,0,2025-09-20 09:40:04
A1,2025-9-20,9:40:05,12,27.04,2.11,1.68,0.83,0.58,42.33,0,2025-09-20 09:40:05
A1,2025-9-20,9:40:06,11,27.0,2.38,1.83,0.6,0.73,42.25,0,2025-09-20 09:40:06
A1,2025-9-20,9:40:07,11,27.0,2.72,1.37,0.88,0.57,42.21,0,2025-09-20 09:40:07
A1,2025-9-20,9:40:08,12,27.02,2.07,1.82,0.72,0.59,42.23,0,2025-09-20 09:40:08
A1,2025-9-20,9:40:09,11,27.1,2.6,1.52,0.69,0.74,42.31,0,2025-09-20 09:40:09
A1,2025-9-20,9:40:10,12,27.1,2.49,1.4,0.91,0.54,42.29,0,2025-09-20 09:40:10
A1,2025-9-20,9:40:11,12,27.1,2.1,1.92,0.66,0.64,42.38,0,2025-09-20 09:40:11
A1,2025-9-20,9:40:12,12,27.18,2.73,1.44,0.72,0.73,42.41,0,2025-09-20 09:40:12
A1,2025-9-20,9:40:13,13,27.2,2.34,1.51,0.93,0.52,42.37,0,2025-09-20 09:40:13
A1,2025-9-20,9:40:14,12,27.2,2.18,1.9,0.57,0.66,42.33,0,2025-09-20 09:40:14
A1,2025-9-20,9:40:15,12,27.16,2.74,1.42,0.78,0.68,42.31,0,2025-09-20 09:40:15
A1,2025-9-20,9:40:16,12,27.1,2.09,1.59,0.86,0.54,42.32,0,2025-09-20 09:40:16
A1,2025-9-20,9:40:17,12,27.18,2.34,1.91,0.62,0.71,42.26,0,2025-09-20 09:40:17
A1,2025-9-20,9:40:18,12,27.2,2.8,1.37,0.81,0.65,42.23,0,2025-09-20 09:40:18
A1,2025-9-20,9:40:19,12,27.2,2.11,1.7,0.81,0.59,42.19,0,2025-09-20 09:40:19
A1,2025-9-20,9:40:20,13,27.2,2.38,1.78,0.61,0.73,42.19,0,2025-09-20 09:40:20
A1,2025-9-20,9:40:21,12,27.2,2.72,1.39,0.86,0.57,42.18,0,2025-09-20 09:40:21
A1,2025-9-20,9:40:22,12,27.2,1.98,1.79,0.72,0.57,42.14,0,2025-09-20 09:40:22
A1,2025-9-20,9:40:23,12,27.2,2.44,1.68,0.63,0.73,42.13,0,2025-09-20 09:40:23
A1,2025-9-20,9:40:24,13,27.2,2.62,1.44,0.89,0.55,42.11,0,2025-09-20 09:40:24
A1,2025-9-20,9:40:25,11,27.2,2.06,1.86,0.67,0.6,42.14,0,2025-09-20 09:40:25
A1,2025-9-20,9:40:26,11,27.2,2.56,1.56,0.68,0.75,42.16,0,2025-09-20 09:40:26
A1,2025-9-20,9:40:27,11,27.24,2.46,1.49,0.91,0.52,42.15,0,2025-09-20 09:40:27
A1,2025-9-20,9:40:28,12,27.3,2.1,1.88,0.65,0.66,42.11,0,2025-09-20 09:40:28
A1,2025-9-20,9:40:29,13,27.3,2.72,1.53,0.72,0.74,42.09,0,2025-09-20 09:40:29
A1,2025-9-20,9:40:30,13,27.3,1.9,1.9,0.69,0.66,42.14,0,2025-09-20 09:40:30
A1,2025-9-20,9:40:31,12,27.3,2.39,1.82,0.58,0.74,42.21,0,2025-09-20 09:40:31
A1,2025-9-20,9:40:32,12,27.33,2.78,1.37,0.9,0.59,42.18,0,2025-09-20 09:40:32
A1,2025-9-20,9:40:33,12,27.4,2.04,1.82,0.75,0.6,42.2,0,2025-09-20 09:40:33
A1,2025-9-20,9:40:34,12,27.4,2.58,1.67,0.68,0.74,42.21,0,2025-09-20 09:40:34
A1,2025-9-20,9:40:35,13,27.4,2.52,1.51,0.92,0.55,42.21,0,2025-09-20 09:40:35
A1,2025-9-20,9:40:36,12,27.4,2.09,1.91,0.62,0.64,42.21,0,2025-09-20 09:40:36
A1,2025-9-20,9:40:37,13,27.4,2.68,1.51,0.72,0.73,42.2,0,2025-09-20 09:40:37
A1,2025-9-20,9:40:38,12,27.4,2.42,1.52,0.88,0.54,42.19,0,2025-09-20 09:40:38
A1,2025-9-20,9:40:39,11,27.4,2.14,1.93,0.59,0.67,42.15,0,2025-09-20 09:40:39
A1,2025-9-20,9:40:40,13,27.4,2.81,1.44,0.75,0.7,42.15,0,2025-09-20 09:40:40
A1,2025-9-20,9:40:41,12,27.49,2.23,1.53,0.91,0.53,42.22,0,2025-09-20 09:40:41
A1,2025-9-20,9:40:42,12,27.5,2.21,1.88,0.58,0.69,42.16,0,2025-09-20 09:40:42
A1,2025-9-20,9:40:43,12,27.5,2.81,1.39,0.82,0.65,42.17,0,2025-09-20 09:40:43
A1,2025-9-20,9:40:44,12,27.5,2.05,1.7,0.84,0.55,42.17,0,2025-09-20 09:40:44
A1,2025-9-20,9:40:45,13,27.5,2.36,1.87,0.57,0.73,42.19,0,2025-09-20 09:40:45
A1,2025-9-20,9:40:46,11,27.5,2.81,1.33,0.88,0.64,42.23,0,2025-09-20 09:40:46
A1,2025-9-20,9:40:47,12,27.5,2.04,1.76,0.76,0.58,42.19,0,2025-09-20 09:40:47
A1,2025-9-20,9:40:48,12,27.5,2.46,1.68,0.65,0.74,42.28,0,2025-09-20 09:40:48
A1,2025-9-20,9:40:49,12,27.5,2.7,1.39,0.89,0.54,42.24,0,2025-09-20 09:40:49
A1,2025-9-20,9:40:50,13,27.5,2.01,1.78,0.68,0.62,42.14,0,2025-09-20 09:40:50
A1,2025-9-20,9:40:51,13,27.5,2.7,1.64,0.69,0.75,42.19,0,2025-09-20 09:40:51
A1,2025-9-20,9:40:52,12,27.5,2.51,1.44,0.93,0.57,42.19,0,2025-09-20 09:40:52
A1,2025-9-20,9:40:53,12,27.4,2.06,1.89,0.64,0.64,42.15,0,2025-09-20 09:40:53
A1,2025-9-20,9:40:54,12,27.4,2.71,1.49,0.66,0.72,42.1,0,2025-09-20 09:40:54
A1,2025-9-20,9:40:55,13,27.4,2.36,1.54,0.91,0.53,42.09,0,2025-09-20 09:40:55
A1,2025-9-20,9:40:56,13,27.33,2.2,1.88,0.58,0.69,42.16,0,2025-09-20 09:40:56
A1,2025-9-20,9:40:57,11,27.3,2.81,1.39,0.77,0.67,42.1,0,2025-09-20 09:40:57
A1,2025-9-20,9:40:58,11,27.4,2.2,1.58,0.89,0.51,42.04,0,2025-09-20 09:40:58
A1,2025-9-20,9:40:59,12,27.38,2.28,1.91,0.59,0.69,42.04,0,2025-09-20 09:40:59
A1,2025-9-20,9:41:00,11,27.3,2.8,1.35,0.77,0.72,42.07,0,2025-09-20 09:41:00
A1,2025-9-20,9:41:01,12,27.3,2.06,1.97,0.61,0.66,42.12,0,2025-09-20 09:41:01
A1,2025-9-20,9:41:02,12,27.3,2.64,1.62,0.65,0.75,42.15,0,2025-09-20 09:41:02
A1,2025-9-20,9:41:03,12,27.22,2.54,1.47,0.93,0.57,42.16,0,2025-09-20 09:41:03
A1,2025-9-20,9:41:04,12,27.21,2.1,1.88,0.61,0.64,42.15,0,2025-09-20 09:41:04
